"Дата";"Время";"Канал 12: Цифровой вход";"Канал 13: Цифровой вход";"Канал 14: Цифровой вход";"Канал 15: Цифровой вход";
"07.11.2018";"16:06:44.040";1;1;0;1;
"07.11.2018";"16:07:14.040";1;1;0;1;
"07.11.2018";"16:07:44.040";1;1;0;1;
"07.11.2018";"16:08:14.040";1;1;0;1;
"07.11.2018";"16:08:44.040";1;1;0;1;
"07.11.2018";"16:09:14.040";1;1;0;1;
"07.11.2018";"16:09:44.040";1;1;0;1;
"07.11.2018";"16:10:14.040";1;1;0;1;
"07.11.2018";"16:10:44.040";1;1;0;1;
"07.11.2018";"16:11:14.040";1;1;0;1;
"07.11.2018";"16:11:44.040";1;1;0;1;
"07.11.2018";"16:12:14.040";1;1;0;1;
"07.11.2018";"16:12:44.040";1;1;0;1;
"07.11.2018";"16:13:14.040";1;1;0;1;
"07.11.2018";"16:13:44.040";1;1;0;1;
"07.11.2018";"16:14:14.040";1;1;0;1;
"07.11.2018";"16:14:44.040";1;1;0;1;
"07.11.2018";"16:15:14.040";1;1;0;1;
"07.11.2018";"16:15:44.040";1;1;0;1;
"07.11.2018";"16:16:14.040";1;1;0;1;
"07.11.2018";"16:16:44.040";1;1;0;1;
"07.11.2018";"16:17:14.040";1;1;0;1;
"07.11.2018";"16:17:44.040";1;1;0;1;
"07.11.2018";"16:18:14.040";1;1;0;1;
"07.11.2018";"16:18:44.040";1;1;0;1;
"07.11.2018";"16:19:14.040";1;1;0;1;
"07.11.2018";"16:19:44.040";1;1;0;1;
"07.11.2018";"16:20:14.040";1;1;0;1;
"07.11.2018";"16:20:44.040";1;1;0;1;
"07.11.2018";"16:21:14.040";1;1;0;1;
"07.11.2018";"16:21:44.040";1;1;0;1;
"07.11.2018";"16:22:14.040";1;1;0;1;
"07.11.2018";"16:22:44.040";1;1;0;1;
"07.11.2018";"16:23:14.040";1;1;0;1;
"07.11.2018";"16:23:44.040";1;1;0;1;
"07.11.2018";"16:24:14.040";1;1;0;1;
"07.11.2018";"16:24:44.040";1;1;0;1;
"07.11.2018";"16:25:14.040";1;1;0;1;
"07.11.2018";"16:25:44.040";1;1;1;1;
"07.11.2018";"16:26:14.040";1;1;1;1;
"07.11.2018";"16:26:44.040";1;1;1;1;
"07.11.2018";"16:27:14.040";1;1;1;1;
"07.11.2018";"16:27:44.040";1;1;1;1;
"07.11.2018";"16:28:14.040";1;1;1;1;
"07.11.2018";"16:28:44.040";1;1;1;1;
"07.11.2018";"16:29:14.040";1;1;1;1;
"07.11.2018";"16:29:44.040";1;1;1;1;
"07.11.2018";"16:30:14.040";1;1;1;1;
"07.11.2018";"16:30:44.040";1;1;1;1;
"07.11.2018";"16:31:14.040";1;1;1;1;
"07.11.2018";"16:31:44.040";1;1;1;1;
"07.11.2018";"16:32:14.040";1;1;1;1;
"07.11.2018";"16:32:44.040";1;1;1;1;
"07.11.2018";"16:33:14.040";1;1;1;1;
"07.11.2018";"16:33:44.040";1;1;1;1;
"07.11.2018";"16:34:14.040";1;1;1;1;
"07.11.2018";"16:34:44.040";1;1;1;1;
"07.11.2018";"16:35:14.040";1;1;1;1;
"07.11.2018";"16:35:44.040";1;1;1;1;
"07.11.2018";"16:36:14.040";1;1;1;1;
"07.11.2018";"16:36:44.040";1;1;1;1;
"07.11.2018";"16:37:14.040";1;1;1;1;
"07.11.2018";"16:37:44.040";1;1;1;1;
"07.11.2018";"16:38:14.040";1;1;1;1;
"07.11.2018";"16:38:44.040";1;1;1;1;
"07.11.2018";"16:39:14.040";1;1;0;1;
"07.11.2018";"16:39:44.040";1;1;0;1;
"07.11.2018";"16:40:14.040";1;1;0;1;
"07.11.2018";"16:40:44.040";1;1;0;1;
"07.11.2018";"16:41:14.040";1;1;0;1;
"07.11.2018";"16:41:44.040";1;1;0;1;
"07.11.2018";"16:42:14.040";1;1;0;1;
"07.11.2018";"16:42:44.040";1;1;0;1;
"07.11.2018";"16:43:14.040";1;1;0;1;
"07.11.2018";"16:43:44.040";1;1;0;1;
"07.11.2018";"16:44:14.040";1;1;0;1;
"07.11.2018";"16:44:44.040";1;1;0;1;
"07.11.2018";"16:45:14.040";1;1;0;1;
"07.11.2018";"16:45:44.040";1;1;0;1;
"07.11.2018";"16:46:14.040";1;1;0;1;
"07.11.2018";"16:46:44.040";1;1;0;1;
"07.11.2018";"16:47:14.040";1;1;0;1;
"07.11.2018";"16:47:44.040";1;1;0;1;
"07.11.2018";"16:48:14.040";1;1;0;1;
"07.11.2018";"16:48:44.040";1;1;0;1;
"07.11.2018";"16:49:14.040";1;1;0;1;
"07.11.2018";"16:49:44.040";1;1;0;1;
"07.11.2018";"16:50:14.040";1;1;0;1;
"07.11.2018";"16:50:44.040";1;1;0;1;
"07.11.2018";"16:51:14.040";1;1;0;1;
"07.11.2018";"16:51:44.040";1;1;0;1;
"07.11.2018";"16:52:14.040";1;1;0;1;
"07.11.2018";"16:52:44.040";1;1;0;1;
"07.11.2018";"16:53:14.040";1;1;0;1;
"07.11.2018";"16:53:44.040";1;1;0;1;
"07.11.2018";"16:54:14.040";1;1;0;1;
"07.11.2018";"16:54:44.040";1;1;0;1;
"07.11.2018";"16:55:14.040";1;1;0;1;
"07.11.2018";"16:55:44.040";1;1;0;1;
"07.11.2018";"16:56:14.040";1;1;0;1;
"07.11.2018";"16:56:44.040";1;1;0;1;
"07.11.2018";"16:57:14.040";1;1;0;1;
"07.11.2018";"16:57:44.040";1;1;0;1;
"07.11.2018";"16:58:14.040";1;1;0;1;
"07.11.2018";"16:58:44.040";1;1;0;1;
"07.11.2018";"16:59:14.040";1;1;0;1;
"07.11.2018";"16:59:44.040";1;1;0;1;
"07.11.2018";"17:00:14.040";1;1;0;1;
"07.11.2018";"17:00:44.040";1;1;0;1;
"07.11.2018";"17:01:14.040";1;1;0;1;
"07.11.2018";"17:01:44.040";1;1;0;1;
"07.11.2018";"17:02:14.040";1;1;0;1;
"07.11.2018";"17:02:44.040";1;1;0;1;
"07.11.2018";"17:03:14.040";1;1;0;1;
"07.11.2018";"17:03:44.040";1;1;0;1;
"07.11.2018";"17:04:14.040";1;1;0;1;
"07.11.2018";"17:04:44.040";1;1;0;1;
"07.11.2018";"17:05:14.040";1;1;0;1;
"07.11.2018";"17:05:44.040";1;1;0;1;
"07.11.2018";"17:06:14.040";1;1;0;1;
"07.11.2018";"17:06:44.040";1;1;0;1;
"07.11.2018";"17:07:14.040";1;1;0;1;
"07.11.2018";"17:07:44.040";1;1;0;1;
"07.11.2018";"17:08:14.040";1;1;0;1;
"07.11.2018";"17:08:44.040";1;1;0;1;
"07.11.2018";"17:09:14.040";1;1;0;1;
"07.11.2018";"17:09:44.040";1;1;0;1;
"07.11.2018";"17:10:14.040";1;1;0;1;
"07.11.2018";"17:10:44.040";1;1;0;1;
"07.11.2018";"17:11:14.040";1;1;0;1;
"07.11.2018";"17:11:44.040";1;1;0;1;
"07.11.2018";"17:12:14.040";1;1;0;1;
"07.11.2018";"17:12:44.040";1;1;0;1;
"07.11.2018";"17:13:14.040";1;1;0;1;
"07.11.2018";"17:13:44.040";1;1;0;1;
"07.11.2018";"17:14:14.040";1;1;0;1;
"07.11.2018";"17:14:44.040";1;1;0;1;
"07.11.2018";"17:15:14.040";1;1;0;1;
"07.11.2018";"17:15:44.040";1;1;0;1;
"07.11.2018";"17:16:14.040";1;1;0;1;
"07.11.2018";"17:16:44.040";1;1;0;1;
"07.11.2018";"17:17:14.040";1;1;0;1;
"07.11.2018";"17:17:44.040";1;1;0;1;
"07.11.2018";"17:18:14.040";1;1;0;1;
"07.11.2018";"17:18:44.040";1;1;0;1;
"07.11.2018";"17:19:14.040";1;1;0;1;
"07.11.2018";"17:19:44.040";1;1;0;1;
"07.11.2018";"17:20:14.040";1;1;0;1;
"07.11.2018";"17:20:44.040";1;1;0;1;
"07.11.2018";"17:21:14.040";1;1;0;1;
"07.11.2018";"17:21:44.040";1;1;0;1;
"07.11.2018";"17:22:14.040";1;1;0;1;
"07.11.2018";"17:22:44.040";1;1;0;1;
"07.11.2018";"17:23:14.040";1;1;0;1;
"07.11.2018";"17:23:44.040";1;1;0;1;
"07.11.2018";"17:24:14.040";1;1;0;1;
"07.11.2018";"17:24:44.040";1;1;0;1;
"07.11.2018";"17:25:14.040";1;1;0;1;
"07.11.2018";"17:25:44.040";1;1;0;1;
"07.11.2018";"17:26:14.040";1;1;0;1;
"07.11.2018";"17:26:44.040";1;1;0;1;
"07.11.2018";"17:27:14.040";1;1;0;1;
"07.11.2018";"17:27:44.040";1;1;0;1;
"07.11.2018";"17:28:14.040";1;1;0;1;
"07.11.2018";"17:28:44.040";1;1;0;1;
"07.11.2018";"17:29:14.040";1;1;0;1;
"07.11.2018";"17:29:44.040";1;1;0;1;
"07.11.2018";"17:30:14.040";1;1;0;1;
"07.11.2018";"17:30:44.040";1;1;0;1;
"07.11.2018";"17:31:14.040";1;1;0;1;
"07.11.2018";"17:31:44.040";1;1;0;1;
"07.11.2018";"17:32:14.040";1;1;0;1;
"07.11.2018";"17:32:44.040";1;1;0;1;
"07.11.2018";"17:33:14.040";1;1;0;1;
"07.11.2018";"17:33:44.040";1;1;0;1;
"07.11.2018";"17:34:14.040";1;1;0;1;
"07.11.2018";"17:34:44.040";1;1;0;1;
"07.11.2018";"17:35:14.040";1;1;0;1;
"07.11.2018";"17:35:44.040";1;1;0;1;
"07.11.2018";"17:36:14.040";1;1;0;1;
"07.11.2018";"17:36:44.040";1;1;0;1;
"07.11.2018";"17:37:14.040";1;1;0;1;
"07.11.2018";"17:37:44.040";1;1;0;1;
"07.11.2018";"17:38:14.040";1;1;0;1;
"07.11.2018";"17:38:44.040";1;1;0;1;
"07.11.2018";"17:39:14.040";1;1;0;1;
"07.11.2018";"17:39:44.040";1;1;0;1;
"07.11.2018";"17:40:14.040";1;1;0;1;
"07.11.2018";"17:40:44.040";1;1;0;1;
"07.11.2018";"17:41:14.040";1;1;0;1;
"07.11.2018";"17:41:44.040";1;1;0;1;
"07.11.2018";"17:42:14.040";1;1;0;1;
"07.11.2018";"17:42:44.040";1;1;0;1;
"07.11.2018";"17:43:14.040";1;1;0;1;
"07.11.2018";"17:43:44.040";1;1;0;1;
"07.11.2018";"17:44:14.040";1;1;0;1;
"07.11.2018";"17:44:44.040";1;1;0;1;
"07.11.2018";"17:45:14.040";1;1;0;1;
"07.11.2018";"17:45:44.040";1;1;0;1;
"07.11.2018";"17:46:14.040";1;1;0;1;
"07.11.2018";"17:46:44.040";1;1;0;1;
"07.11.2018";"17:47:14.040";1;1;0;1;
"07.11.2018";"17:47:44.040";1;1;0;1;
"07.11.2018";"17:48:14.040";1;1;0;1;
"07.11.2018";"17:48:44.040";1;1;0;1;
"07.11.2018";"17:49:14.040";1;1;0;1;
"07.11.2018";"17:49:44.040";1;1;0;1;
"07.11.2018";"17:50:14.040";1;1;0;1;
"07.11.2018";"17:50:44.040";1;1;0;1;
"07.11.2018";"17:51:14.040";1;1;0;1;
"07.11.2018";"17:51:44.040";1;1;0;1;
"07.11.2018";"17:52:14.040";1;1;0;1;
"07.11.2018";"17:52:44.040";1;1;0;1;
"07.11.2018";"17:53:14.040";1;1;0;1;
"07.11.2018";"17:53:44.040";1;1;0;1;
"07.11.2018";"17:54:14.040";1;1;0;1;
"07.11.2018";"17:54:44.040";1;1;0;1;
"07.11.2018";"17:55:14.040";1;1;0;1;
"07.11.2018";"17:55:44.040";1;1;0;1;
"07.11.2018";"17:56:14.040";1;1;0;1;
"07.11.2018";"17:56:44.040";1;1;0;1;
"07.11.2018";"17:57:14.040";1;1;0;1;
"07.11.2018";"17:57:44.040";1;1;0;1;
"07.11.2018";"17:58:14.040";1;1;0;1;
"07.11.2018";"17:58:44.040";1;1;0;1;
"07.11.2018";"17:59:14.040";1;1;0;1;
"07.11.2018";"17:59:44.040";1;1;0;1;
"07.11.2018";"18:00:14.040";1;1;0;1;
"07.11.2018";"18:00:44.040";1;1;0;1;
"07.11.2018";"18:01:14.040";1;1;0;1;
"07.11.2018";"18:01:44.040";1;1;0;1;
"07.11.2018";"18:02:14.040";1;1;0;1;
"07.11.2018";"18:02:44.040";1;1;0;1;
"07.11.2018";"18:03:14.040";1;1;0;1;
"07.11.2018";"18:03:44.040";1;1;0;1;
"07.11.2018";"18:04:14.040";1;1;0;1;
"07.11.2018";"18:04:44.040";1;1;0;1;
"07.11.2018";"18:05:14.040";1;1;0;1;
"07.11.2018";"18:05:44.040";1;1;0;1;
"07.11.2018";"18:06:14.040";1;1;0;1;
"07.11.2018";"18:06:44.040";1;1;0;1;
"07.11.2018";"18:07:14.040";1;1;0;1;
"07.11.2018";"18:07:44.040";1;1;0;1;
"07.11.2018";"18:08:14.040";1;1;0;1;
"07.11.2018";"18:08:44.040";1;1;0;1;
"07.11.2018";"18:09:14.040";1;1;0;1;
"07.11.2018";"18:09:44.040";1;1;0;1;
"07.11.2018";"18:10:14.040";1;1;0;1;
"07.11.2018";"18:10:44.040";1;1;0;1;
"07.11.2018";"18:11:14.040";1;1;0;1;
"07.11.2018";"18:11:44.040";1;1;0;1;
"07.11.2018";"18:12:14.040";1;1;0;1;
"07.11.2018";"18:12:44.040";1;1;0;1;
"07.11.2018";"18:13:14.040";1;1;0;1;
"07.11.2018";"18:13:44.040";1;1;0;1;
"07.11.2018";"18:14:14.040";1;1;0;1;
"07.11.2018";"18:14:44.040";1;1;0;1;
"07.11.2018";"18:15:14.040";1;1;0;1;
"07.11.2018";"18:15:44.040";1;1;0;1;
"07.11.2018";"18:16:14.040";1;1;0;1;
"07.11.2018";"18:16:44.040";1;1;0;1;
"07.11.2018";"18:17:14.040";1;1;0;1;
"07.11.2018";"18:17:44.040";1;1;0;1;
"07.11.2018";"18:18:14.040";1;1;0;1;
"07.11.2018";"18:18:44.040";1;1;0;1;
"07.11.2018";"18:19:14.040";1;1;0;1;
"07.11.2018";"18:19:44.040";1;1;0;1;
"07.11.2018";"18:20:14.040";1;1;0;1;
"07.11.2018";"18:20:44.040";1;1;0;1;
"07.11.2018";"18:21:14.040";1;1;0;1;
"07.11.2018";"18:21:44.040";1;1;0;1;
"07.11.2018";"18:22:14.040";1;1;0;1;
"07.11.2018";"18:22:44.040";1;1;0;1;
"07.11.2018";"18:23:14.040";1;1;0;1;
"07.11.2018";"18:23:44.040";1;1;0;1;
"07.11.2018";"18:24:14.040";1;1;0;1;
"07.11.2018";"18:24:44.040";1;1;0;1;
"07.11.2018";"18:25:14.040";1;1;0;1;
"07.11.2018";"18:25:44.040";1;1;0;1;
"07.11.2018";"18:26:14.040";1;1;0;1;
"07.11.2018";"18:26:44.040";1;1;0;1;
"07.11.2018";"18:27:14.040";1;1;0;1;
"07.11.2018";"18:27:44.040";1;1;0;1;
"07.11.2018";"18:28:14.040";1;1;0;1;
"07.11.2018";"18:28:44.040";1;1;0;1;
"07.11.2018";"18:29:14.040";1;1;0;1;
"07.11.2018";"18:29:44.040";1;1;0;1;
"07.11.2018";"18:30:14.040";1;1;0;1;
"07.11.2018";"18:30:44.040";1;1;0;1;
"07.11.2018";"18:31:14.040";1;1;0;1;
"07.11.2018";"18:31:44.040";1;1;0;1;
"07.11.2018";"18:32:14.040";1;1;0;1;
"07.11.2018";"18:32:44.040";1;1;0;1;
"07.11.2018";"18:33:14.040";1;1;0;1;
"07.11.2018";"18:33:44.040";1;1;0;1;
"07.11.2018";"18:34:14.040";1;1;0;1;
"07.11.2018";"18:34:44.040";1;1;0;1;
"07.11.2018";"18:35:14.040";1;1;0;1;
"07.11.2018";"18:35:44.040";1;1;0;1;
"07.11.2018";"18:36:14.040";1;1;0;1;
"07.11.2018";"18:36:44.040";1;1;0;1;
"07.11.2018";"18:37:14.040";1;1;0;1;
"07.11.2018";"18:37:44.040";1;1;0;1;
"07.11.2018";"18:38:14.040";1;1;0;1;
"07.11.2018";"18:38:44.040";1;1;0;1;
"07.11.2018";"18:39:14.040";1;1;0;1;
"07.11.2018";"18:39:44.040";1;1;0;1;
"07.11.2018";"18:40:14.040";1;1;0;1;
"07.11.2018";"18:40:44.040";1;1;0;1;
"07.11.2018";"18:41:14.040";1;1;0;1;
"07.11.2018";"18:41:44.040";1;1;0;1;
"07.11.2018";"18:42:14.040";1;1;0;1;
"07.11.2018";"18:42:44.040";1;1;0;1;
"07.11.2018";"18:43:14.040";1;1;0;1;
"07.11.2018";"18:43:44.040";1;1;0;1;
"07.11.2018";"18:44:14.040";1;1;0;1;
"07.11.2018";"18:44:44.040";1;1;0;1;
"07.11.2018";"18:45:14.040";1;1;0;1;
"07.11.2018";"18:45:44.040";1;1;0;1;
"07.11.2018";"18:46:14.040";1;1;0;1;
"07.11.2018";"18:46:44.040";1;1;0;1;
"07.11.2018";"18:47:14.040";1;1;0;1;
"07.11.2018";"18:47:44.040";1;1;0;1;
"07.11.2018";"18:48:14.040";1;1;0;1;
"07.11.2018";"18:48:44.040";1;1;0;1;
"07.11.2018";"18:49:14.040";1;1;0;1;
"07.11.2018";"18:49:44.040";1;1;0;1;
"07.11.2018";"18:50:14.040";1;1;0;1;
"07.11.2018";"18:50:44.040";1;1;0;1;
"07.11.2018";"18:51:14.040";1;1;0;1;
"07.11.2018";"18:51:44.040";1;1;0;1;
"07.11.2018";"18:52:14.040";1;1;0;1;
"07.11.2018";"18:52:44.040";1;1;0;1;
"07.11.2018";"18:53:14.040";1;1;0;1;
"07.11.2018";"18:53:44.040";1;1;0;1;
"07.11.2018";"18:54:14.040";1;1;0;1;
"07.11.2018";"18:54:44.040";1;1;0;1;
"07.11.2018";"18:55:14.040";1;1;0;1;
"07.11.2018";"18:55:44.040";1;1;0;1;
"07.11.2018";"18:56:14.040";1;1;0;1;
"07.11.2018";"18:56:44.040";1;1;0;1;
"07.11.2018";"18:57:14.040";1;1;0;1;
"07.11.2018";"18:57:44.040";1;1;0;1;
"07.11.2018";"18:58:14.040";1;1;0;1;
"07.11.2018";"18:58:44.040";1;1;0;1;
"07.11.2018";"18:59:14.040";1;1;0;1;
"07.11.2018";"18:59:44.040";1;1;0;1;
"07.11.2018";"19:00:14.040";1;1;0;1;
"07.11.2018";"19:00:44.040";1;1;0;1;
"07.11.2018";"19:01:14.040";1;1;0;1;
"07.11.2018";"19:01:44.040";1;1;0;1;
"07.11.2018";"19:02:14.040";1;1;0;1;
"07.11.2018";"19:02:44.040";1;1;0;1;
"07.11.2018";"19:03:14.040";1;1;0;1;
"07.11.2018";"19:03:44.040";1;1;0;1;
"07.11.2018";"19:04:14.040";1;1;0;1;
"07.11.2018";"19:04:44.040";1;1;0;1;
"07.11.2018";"19:05:14.040";1;1;0;1;
"07.11.2018";"19:05:44.040";1;1;0;1;
"07.11.2018";"19:06:14.040";1;1;0;1;
"07.11.2018";"19:06:44.040";1;1;0;1;
"07.11.2018";"19:07:14.040";1;1;0;1;
"07.11.2018";"19:07:44.040";1;1;0;1;
"07.11.2018";"19:08:14.040";1;1;0;1;
"07.11.2018";"19:08:44.040";1;1;0;1;
"07.11.2018";"19:09:14.040";1;1;0;1;
"07.11.2018";"19:09:44.040";1;1;0;1;
"07.11.2018";"19:10:14.040";1;1;0;1;
"07.11.2018";"19:10:44.040";1;1;0;1;
"07.11.2018";"19:11:14.040";1;1;0;1;
"07.11.2018";"19:11:44.040";1;1;0;1;
"07.11.2018";"19:12:14.040";1;1;0;1;
"07.11.2018";"19:12:44.040";1;1;0;1;
"07.11.2018";"19:13:14.040";1;1;0;1;
"07.11.2018";"19:13:44.040";1;1;0;1;
"07.11.2018";"19:14:14.040";1;1;0;1;
"07.11.2018";"19:14:44.040";1;1;0;1;
"07.11.2018";"19:15:14.040";1;1;0;1;
"07.11.2018";"19:15:44.040";1;1;0;1;
"07.11.2018";"19:16:14.040";1;1;0;1;
"07.11.2018";"19:16:44.040";1;1;0;1;
"07.11.2018";"19:17:14.040";1;1;0;1;
"07.11.2018";"19:17:44.040";1;1;0;1;
"07.11.2018";"19:18:14.040";1;1;0;1;
"07.11.2018";"19:18:44.040";1;1;0;1;
"07.11.2018";"19:19:14.040";1;1;0;1;
"07.11.2018";"19:19:44.040";1;1;0;1;
"07.11.2018";"19:20:14.040";1;1;0;1;
"07.11.2018";"19:20:44.040";1;1;0;1;
"07.11.2018";"19:21:14.040";1;1;0;1;
"07.11.2018";"19:21:44.040";1;1;0;1;
"07.11.2018";"19:22:14.040";1;1;0;1;
"07.11.2018";"19:22:44.040";1;1;0;1;
"07.11.2018";"19:23:14.040";1;1;0;1;
"07.11.2018";"19:23:44.040";1;1;0;1;
"07.11.2018";"19:24:14.040";1;1;0;1;
"07.11.2018";"19:24:44.040";1;1;0;1;
"07.11.2018";"19:25:14.040";1;1;0;1;
"07.11.2018";"19:25:44.040";1;1;0;1;
"07.11.2018";"19:26:14.040";1;1;0;1;
"07.11.2018";"19:26:44.040";1;1;0;1;
"07.11.2018";"19:27:14.040";1;1;0;1;
"07.11.2018";"19:27:44.040";1;1;0;1;
"07.11.2018";"19:28:14.040";1;1;0;1;
"07.11.2018";"19:28:44.040";1;1;0;1;
"07.11.2018";"19:29:14.040";1;1;0;1;
"07.11.2018";"19:29:44.040";1;1;0;1;
"07.11.2018";"19:30:14.040";1;1;0;1;
"07.11.2018";"19:30:44.040";1;1;0;1;
"07.11.2018";"19:31:14.040";1;1;0;1;
"07.11.2018";"19:31:44.040";1;1;0;1;
"07.11.2018";"19:32:14.040";1;1;0;1;
"07.11.2018";"19:32:44.040";1;1;0;1;
"07.11.2018";"19:33:14.040";1;1;0;1;
"07.11.2018";"19:33:44.040";1;1;0;1;
"07.11.2018";"19:34:14.040";1;1;0;1;
"07.11.2018";"19:34:44.040";1;1;0;1;
"07.11.2018";"19:35:14.040";1;1;0;1;
"07.11.2018";"19:35:44.040";1;1;0;1;
"07.11.2018";"19:36:14.040";1;1;0;1;
"07.11.2018";"19:36:44.040";1;1;0;1;
"07.11.2018";"19:37:14.040";1;1;0;1;
"07.11.2018";"19:37:44.040";1;1;0;1;
"07.11.2018";"19:38:14.040";1;1;0;1;
"07.11.2018";"19:38:44.040";1;1;0;1;
"07.11.2018";"19:39:14.040";1;1;0;1;
"07.11.2018";"19:39:44.040";1;1;0;1;
"07.11.2018";"19:40:14.040";1;1;0;1;
"07.11.2018";"19:40:44.040";1;1;0;1;
"07.11.2018";"19:41:14.040";1;1;0;1;
"07.11.2018";"19:41:44.040";1;1;0;1;
"07.11.2018";"19:42:14.040";1;1;0;1;
"07.11.2018";"19:42:44.040";1;1;0;1;
"07.11.2018";"19:43:14.040";1;1;0;1;
"07.11.2018";"19:43:44.040";1;1;0;1;
"07.11.2018";"19:44:14.040";1;1;0;1;
"07.11.2018";"19:44:44.040";1;1;0;1;
"07.11.2018";"19:45:14.040";1;1;0;1;
"07.11.2018";"19:45:44.040";1;1;0;1;
"07.11.2018";"19:46:14.040";1;1;0;1;
"07.11.2018";"19:46:44.040";1;1;0;1;
"07.11.2018";"19:47:14.040";1;1;0;1;
"07.11.2018";"19:47:44.040";1;1;0;1;
"07.11.2018";"19:48:14.040";1;1;0;1;
"07.11.2018";"19:48:44.040";1;1;0;1;
"07.11.2018";"19:49:14.040";1;1;0;1;
"07.11.2018";"19:49:44.040";1;1;0;1;
"07.11.2018";"19:50:14.040";1;1;0;1;
"07.11.2018";"19:50:44.040";1;1;0;1;
"07.11.2018";"19:51:14.040";1;1;0;1;
"07.11.2018";"19:51:44.040";1;1;0;1;
"07.11.2018";"19:52:14.040";1;1;0;1;
"07.11.2018";"19:52:44.040";1;1;0;1;
"07.11.2018";"19:53:14.040";1;1;0;1;
"07.11.2018";"19:53:44.040";1;1;0;1;
"07.11.2018";"19:54:14.040";1;1;0;1;
"07.11.2018";"19:54:44.040";1;1;0;1;
"07.11.2018";"19:55:14.040";1;1;0;1;
"07.11.2018";"19:55:44.040";1;1;0;1;
"07.11.2018";"19:56:14.040";1;1;0;1;
"07.11.2018";"19:56:44.040";1;1;0;1;
"07.11.2018";"19:57:14.040";1;1;0;1;
"07.11.2018";"19:57:44.040";1;1;0;1;
"07.11.2018";"19:58:14.040";1;1;0;1;
"07.11.2018";"19:58:44.040";1;1;0;1;
"07.11.2018";"19:59:14.040";1;1;0;1;
"07.11.2018";"19:59:44.040";1;1;0;1;
"07.11.2018";"20:00:14.040";1;1;0;1;
"07.11.2018";"20:00:44.040";1;1;0;1;
"07.11.2018";"20:01:14.040";1;1;0;1;
"07.11.2018";"20:01:44.040";1;1;0;1;
"07.11.2018";"20:02:14.040";1;1;0;1;
"07.11.2018";"20:02:44.040";1;1;0;1;
"07.11.2018";"20:03:14.040";1;1;0;1;
"07.11.2018";"20:03:44.040";1;1;0;1;
"07.11.2018";"20:04:14.040";1;1;0;1;
"07.11.2018";"20:04:44.040";1;1;0;1;
"07.11.2018";"20:05:14.040";1;1;0;1;
"07.11.2018";"20:05:44.040";1;1;0;1;
"07.11.2018";"20:06:14.040";1;1;0;1;
"07.11.2018";"20:06:44.040";1;1;0;1;
"07.11.2018";"20:07:14.040";1;1;0;1;
"07.11.2018";"20:07:44.040";1;1;0;1;
"07.11.2018";"20:08:14.040";1;1;0;1;
"07.11.2018";"20:08:44.040";1;1;0;1;
"07.11.2018";"20:09:14.040";1;1;0;1;
"07.11.2018";"20:09:44.040";1;1;0;1;
"07.11.2018";"20:10:14.040";1;1;0;1;
"07.11.2018";"20:10:44.040";1;1;0;1;
"07.11.2018";"20:11:14.040";1;1;0;1;
"07.11.2018";"20:11:44.040";1;1;0;1;
"07.11.2018";"20:12:14.040";1;1;0;1;
"07.11.2018";"20:12:44.040";1;1;0;1;
"07.11.2018";"20:13:14.040";1;1;0;1;
"07.11.2018";"20:13:44.040";1;1;0;1;
"07.11.2018";"20:14:14.040";1;1;0;1;
"07.11.2018";"20:14:44.040";1;1;0;1;
"07.11.2018";"20:15:14.040";1;1;0;1;
"07.11.2018";"20:15:44.040";1;1;0;1;
"07.11.2018";"20:16:14.040";1;1;0;1;
"07.11.2018";"20:16:44.040";1;1;0;1;
"07.11.2018";"20:17:14.040";1;1;0;1;
"07.11.2018";"20:17:44.040";1;1;0;1;
"07.11.2018";"20:18:14.040";1;1;0;1;
"07.11.2018";"20:18:44.040";1;1;0;1;
"07.11.2018";"20:19:14.040";1;1;0;1;
"07.11.2018";"20:19:44.040";1;1;0;1;
"07.11.2018";"20:20:14.040";1;1;0;1;
"07.11.2018";"20:20:44.040";1;1;0;1;
"07.11.2018";"20:21:14.040";1;1;0;1;
"07.11.2018";"20:21:44.040";1;1;0;1;
"07.11.2018";"20:22:14.040";1;1;0;1;
"07.11.2018";"20:22:44.040";1;1;0;1;
"07.11.2018";"20:23:14.040";1;1;0;1;
"07.11.2018";"20:23:44.040";1;1;0;1;
"07.11.2018";"20:24:14.040";1;1;0;1;
"07.11.2018";"20:24:44.040";1;1;0;1;
"07.11.2018";"20:25:14.040";1;1;0;1;
"07.11.2018";"20:25:44.040";1;1;0;1;
"07.11.2018";"20:26:14.040";1;1;0;1;
"07.11.2018";"20:26:44.040";1;1;0;1;
"07.11.2018";"20:27:14.040";1;1;0;1;
"07.11.2018";"20:27:44.040";1;1;0;1;
"07.11.2018";"20:28:14.040";1;1;0;1;
"07.11.2018";"20:28:44.040";1;1;0;1;
"07.11.2018";"20:29:14.040";1;1;0;1;
"07.11.2018";"20:29:44.040";1;1;0;1;
"07.11.2018";"20:30:14.040";1;1;0;1;
"07.11.2018";"20:30:44.040";1;1;0;1;
"07.11.2018";"20:31:14.040";1;1;0;1;
"07.11.2018";"20:31:44.040";1;1;0;1;
"07.11.2018";"20:32:14.040";1;1;0;1;
"07.11.2018";"20:32:44.040";1;1;0;1;
"07.11.2018";"20:33:14.040";1;1;0;1;
"07.11.2018";"20:33:44.040";1;1;0;1;
